,host,time,http,URL,version,status,bytes
18230,windsor-ts-15.nstn.ca,26/Aug/1995:00:42:41-0400,GET,/history/apollo//apollo-13/apoll0-13.html,HTTP/1.0,404,-
18231,as17.net-connect.net,26/Aug/1995:01:03:40-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18232,ix-rtp4-08.ix.netcom.com,26/Aug/1995:01:10:26-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18233,ix-rtp4-08.ix.netcom.com,26/Aug/1995:01:10:34-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18234,lsptppp53.epix.net,26/Aug/1995:01:28:20-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18235,lsptppp53.epix.net,26/Aug/1995:01:28:25-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18236,206.24.66.57,26/Aug/1995:01:35:11-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18237,206.24.66.57,26/Aug/1995:01:36:23-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18238,pppdi32.law-ok.sirinet.net,26/Aug/1995:01:40:59-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18239,pppdi32.law-ok.sirinet.net,26/Aug/1995:01:41:16-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18240,w3.estec.esa.nl,26/Aug/1995:01:53:51-0400,GET,/robots.txt,HTTP/1.0,404,-
18241,h97-137.ccnet.com,26/Aug/1995:02:26:50-0400,GET,/pub,HTTP/1.0,404,-
18242,h97-137.ccnet.com,26/Aug/1995:02:27:07-0400,GET,/pub/winvn,HTTP/1.0,404,-
18243,h97-137.ccnet.com,26/Aug/1995:02:27:14-0400,GET,/pub,HTTP/1.0,404,-
18244,dialup54.azstarnet.com,26/Aug/1995:02:41:48-0400,GET,/images/WOR,HTTP/1.0,404,-
18245,dialup54.azstarnet.com,26/Aug/1995:02:44:05-0400,GET,/images/WOR,HTTP/1.0,404,-
18246,c8line5.macau.ctm.net,26/Aug/1995:02:50:03-0400,GET,/software/winvn/wiinvn.html,HTTP/1.0,404,-
18247,ppp100-stdkn2.ulaval.ca,26/Aug/1995:03:07:47-0400,GET,/history/apollo/sa-2/sa-2-patch-small.gif,HTTP/1.0,404,-
18248,ppp100-stdkn2.ulaval.ca,26/Aug/1995:03:07:58-0400,GET,/history/apollo/sa-2/sa-2-patch-small.gif,HTTP/1.0,404,-
18249,ppp100-stdkn2.ulaval.ca,26/Aug/1995:03:07:59-0400,GET,/history/apollo/sa-2/images/,HTTP/1.0,404,-
18250,ppp100-stdkn2.ulaval.ca,26/Aug/1995:03:08:03-0400,GET,/history/apollo/sa-2/sa-2-patch-small.gif,HTTP/1.0,404,-
18251,ppp100-stdkn2.ulaval.ca,26/Aug/1995:03:08:05-0400,GET,/history/apollo/sa-2/images/,HTTP/1.0,404,-
18252,ppp100-stdkn2.ulaval.ca,26/Aug/1995:03:08:18-0400,GET,/history/apollo/sa-2/sa-2-patch-small.gif,HTTP/1.0,404,-
18253,ppp100-stdkn2.ulaval.ca,26/Aug/1995:03:08:22-0400,GET,/history/apollo/sa-2/news/,HTTP/1.0,404,-
18254,ppp100-stdkn2.ulaval.ca,26/Aug/1995:03:08:26-0400,GET,/history/apollo/sa-2/sa-2-patch-small.gif,HTTP/1.0,404,-
18255,news.ti.com,26/Aug/1995:03:09:18-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18256,ppp100-stdkn2.ulaval.ca,26/Aug/1995:03:09:45-0400,GET,/history/apollo/sa-9/sa-9-patch-small.gif,HTTP/1.0,404,-
18257,ppp100-stdkn2.ulaval.ca,26/Aug/1995:03:09:47-0400,GET,/history/apollo/sa-9/docs/,HTTP/1.0,404,-
18258,ppp100-stdkn2.ulaval.ca,26/Aug/1995:03:09:51-0400,GET,/history/apollo/sa-9/sa-9-patch-small.gif,HTTP/1.0,404,-
18259,199.249.179.23,26/Aug/1995:03:10:05-0400,GET,/people/nasa-cm/jmd.html,HTTP/1.0,404,-
18260,van02040.direct.ca,26/Aug/1995:03:15:49-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18261,van02040.direct.ca,26/Aug/1995:03:15:55-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18262,van02040.direct.ca,26/Aug/1995:03:16:04-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18263,atropos.jf.intel.com,26/Aug/1995:03:23:59-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18264,atropos.jf.intel.com,26/Aug/1995:03:24:16-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18265,ppp18.tcs.tulane.edu,26/Aug/1995:03:34:09-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18266,ppp18.tcs.tulane.edu,26/Aug/1995:03:34:13-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18267,elek224.ios.chalmers.se,26/Aug/1995:04:12:39-0400,GET,/images/lf-logo.gif,HTTP/1.0,404,-
18268,elek224.ios.chalmers.se,26/Aug/1995:04:13:09-0400,GET,/images/lf.gif,HTTP/1.0,404,-
18269,cft2.ppp241.cftnet.com,26/Aug/1995:04:18:54-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18270,cft2.ppp241.cftnet.com,26/Aug/1995:04:19:04-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18271,slip-d-2.ots.utexas.edu,26/Aug/1995:04:42:08-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18272,slip-d-2.ots.utexas.edu,26/Aug/1995:04:42:21-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18273,ix-lv3-15.ix.netcom.com,26/Aug/1995:04:58:41-0400,GET,/pub/winvn,HTTP/1.0,404,-
18274,ix-lv3-15.ix.netcom.com,26/Aug/1995:04:58:54-0400,GET,/pub,HTTP/1.0,404,-
18275,ix-lv3-15.ix.netcom.com,26/Aug/1995:05:10:58-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18276,ix-lv3-15.ix.netcom.com,26/Aug/1995:05:11:09-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18277,hntp2.hinet.net,26/Aug/1995:05:15:11-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18278,ip132.tus.primenet.com,26/Aug/1995:05:35:00-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18279,ip132.tus.primenet.com,26/Aug/1995:05:35:10-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18280,204.62.245.27,26/Aug/1995:05:38:35-0400,GET,/history/apollo/sa-4/movies/,HTTP/1.0,404,-
18281,sprill.demon.co.uk,26/Aug/1995:05:57:49-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18282,piweba3y.prodigy.com,26/Aug/1995:07:46:58-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18283,204.62.245.32,26/Aug/1995:07:48:55-0400,GET,/elv/SCOUT/elvpage.htm,HTTP/1.0,404,-
18284,piweba3y.prodigy.com,26/Aug/1995:07:51:55-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18285,h-stand.norfolk.infi.net,26/Aug/1995:07:58:29-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18286,h-stand.norfolk.infi.net,26/Aug/1995:07:58:35-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18287,h-stand.norfolk.infi.net,26/Aug/1995:07:59:03-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18288,h-stand.norfolk.infi.net,26/Aug/1995:07:59:09-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18289,ix-tam3-26.ix.netcom.com,26/Aug/1995:08:00:11-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18290,ix-tam3-26.ix.netcom.com,26/Aug/1995:08:00:17-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18291,james.freenet.hamilton.on.ca,26/Aug/1995:08:08:40-0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,HTTP/1.0,404,-
18292,204.180.138.22,26/Aug/1995:08:17:20-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18293,204.62.245.32,26/Aug/1995:08:17:37-0400,GET,/history/apollo/sa-4/docs/,HTTP/1.0,404,-
18294,ppp-kor-1-6.ios.com,26/Aug/1995:08:23:29-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18295,ppp-kor-1-6.ios.com,26/Aug/1995:08:23:49-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18296,yuan.ntu.ac.sg,26/Aug/1995:08:35:49-0400,GET,/shuttl,HTTP/1.0,404,-
18297,funnel03.btx.dtag.de,26/Aug/1995:08:43:03-0400,GET,/://spacelink.msfc.nasa.gov,HTTP/1.0,404,-
18298,proxy.tuwien.ac.at,26/Aug/1995:08:46:19-0400,GET,/shuttle/resources/orbiters/challenger.gif,HTTP/1.0,404,-
18299,ak045.du.pipex.com,26/Aug/1995:08:51:52-0400,GET,/ksc.,HTTP/1.0,404,-
18300,tr95.travel-net.com,26/Aug/1995:08:52:10-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18301,tr95.travel-net.com,26/Aug/1995:08:52:42-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18302,cust46.max1.orlando.fl.ms.uu.net,26/Aug/1995:09:04:00-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18303,cust46.max1.orlando.fl.ms.uu.net,26/Aug/1995:09:04:07-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18304,h-stand.norfolk.infi.net,26/Aug/1995:09:04:29-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18305,modem4.mgl.ca,26/Aug/1995:09:05:45-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18306,modem4.mgl.ca,26/Aug/1995:09:05:53-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18307,modem2.rz.uni-duesseldorf.de,26/Aug/1995:09:10:44-0400,GET,/images/KSC-logosma,HTTP/1.0,404,-
18308,modem2.rz.uni-duesseldorf.de,26/Aug/1995:09:11:31-0400,GET,/images/KSC-logosma,HTTP/1.0,404,-
18309,modem2.rz.uni-duesseldorf.de,26/Aug/1995:09:12:40-0400,GET,/images/KSC-logosma,HTTP/1.0,404,-
18310,modem2.rz.uni-duesseldorf.de,26/Aug/1995:09:17:47-0400,GET,/images/KSC-logosma,HTTP/1.0,404,-
18311,203.17.194.104,26/Aug/1995:09:21:59-0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,HTTP/1.0,404,-
18312,ts32p5.netvision.net.il,26/Aug/1995:09:27:42-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18313,ts32p5.netvision.net.il,26/Aug/1995:09:28:21-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18314,vdggstudent.nac.ac.za,26/Aug/1995:09:48:13-0400,GET,/images/spaceport-logo.gif,HTTP/1.0,404,-
18315,vdggstudent.nac.ac.za,26/Aug/1995:09:48:43-0400,GET,/images/spaceport-logo.gif,HTTP/1.0,404,-
18316,glennb.ultranet.com,26/Aug/1995:09:49:58-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18317,glennb.ultranet.com,26/Aug/1995:09:50:05-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18318,victoria.pe.net,26/Aug/1995:09:51:59-0400,GET,/pub/win3/winvn,HTTP/1.0,404,-
18319,sln1.asb.com,26/Aug/1995:09:54:48-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18320,volva17.vol.it,26/Aug/1995:09:54:57-0400,GET,/software/winvn/winvn.html.,HTTP/1.0,404,-
18321,vdggstudent.nac.ac.za,26/Aug/1995:09:58:51-0400,GET,/images/spaceport-logo.gif,HTTP/1.0,404,-
18322,volva17.vol.it,26/Aug/1995:10:05:28-0400,GET,/software/winvn/winvn.html.,HTTP/1.0,404,-
18323,volva17.vol.it,26/Aug/1995:10:05:37-0400,GET,/software/winvn/winvn.html.,HTTP/1.0,404,-
18324,volva17.vol.it,26/Aug/1995:10:05:43-0400,GET,/software/winvn/winvn.html.,HTTP/1.0,404,-
18325,volva17.vol.it,26/Aug/1995:10:05:45-0400,GET,/software/winvn/winvn.html.,HTTP/1.0,404,-
18326,jers_world.otterspace.com,26/Aug/1995:10:09:16-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18327,194.20.139.103,26/Aug/1995:10:15:29-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18328,194.20.139.103,26/Aug/1995:10:16:24-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18329,volva17.vol.it,26/Aug/1995:10:21:34-0400,GET,/software/winvn/winvn.html.,HTTP/1.0,404,-
18330,volva17.vol.it,26/Aug/1995:10:21:35-0400,GET,/software/winvn/winvn.html.,HTTP/1.0,404,-
18331,140.103.3.244,26/Aug/1995:10:42:18-0400,GET,/images/mattstevanus,HTTP/1.0,404,-
18332,140.103.3.244,26/Aug/1995:10:42:21-0400,GET,/images/mattstevanus,HTTP/1.0,404,-
18333,140.103.3.244,26/Aug/1995:10:42:32-0400,GET,/mattstevanus,HTTP/1.0,404,-
18334,140.103.3.244,26/Aug/1995:10:42:49-0400,GET,/stevanus,HTTP/1.0,404,-
18335,140.103.3.244,26/Aug/1995:10:42:52-0400,GET,/stevanus,HTTP/1.0,404,-
18336,140.103.3.244,26/Aug/1995:10:42:55-0400,GET,/mattstevanus,HTTP/1.0,404,-
18337,140.103.3.244,26/Aug/1995:10:42:57-0400,GET,/images/mattstevanus,HTTP/1.0,404,-
18338,pm1-orl1.iag.net,26/Aug/1995:10:45:21-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18339,ppp0b-07.rns.tamu.edu,26/Aug/1995:10:53:32-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18340,ppp0b-07.rns.tamu.edu,26/Aug/1995:10:53:38-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18341,garcia.efn.org,26/Aug/1995:10:57:02-0400,GET,/history/apollo/apollo-13.html,HTTP/1.0,404,-
18342,n116.coco.community.net,26/Aug/1995:11:06:00-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18343,n116.coco.community.net,26/Aug/1995:11:06:04-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18344,204.62.245.27,26/Aug/1995:11:07:58-0400,GET,/history/apollo/sa-4/news/,HTTP/1.0,404,-
18345,www-c1.proxy.aol.com,26/Aug/1995:11:10:50-0400,GET,/NASA_homepage.html,HTTP/1.0,404,-
18346,mcintyre.ibd.nrc.ca,26/Aug/1995:11:16:28-0400,GET,/shuttle/missions/sts-63/sts-63-press-kit.tx,,404,-
18347,query2.lycos.cs.cmu.edu,26/Aug/1995:11:18:12-0400,GET,/robots.txt,HTTP/1.0,404,-
18348,ix-sac7-29.ix.netcom.com,26/Aug/1995:11:21:08-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18349,ix-sac7-29.ix.netcom.com,26/Aug/1995:11:21:16-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18350,ix-sac7-29.ix.netcom.com,26/Aug/1995:11:24:02-0400,GET,/pub/winvn/,HTTP/1.0,404,-
18351,organ.nc5.infi.net,26/Aug/1995:11:27:53-0400,GET,/software/winvn.html,HTTP/1.0,404,-
18352,organ.nc5.infi.net,26/Aug/1995:11:28:07-0400,GET,/software/winvn.html,HTTP/1.0,404,-
18353,ppp61.texoma.com,26/Aug/1995:11:28:38-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18354,ppp61.texoma.com,26/Aug/1995:11:28:45-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18355,max1-96.hiwaay.net,26/Aug/1995:11:29:08-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18356,max1-96.hiwaay.net,26/Aug/1995:11:29:14-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18357,dial-sf1-21.iway.aimnet.com,26/Aug/1995:11:42:05-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18358,dial-sf1-21.iway.aimnet.com,26/Aug/1995:11:42:10-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18359,dial-sf1-21.iway.aimnet.com,26/Aug/1995:11:43:45-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18360,204.244.4.9,26/Aug/1995:12:00:44-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18361,204.244.4.9,26/Aug/1995:12:00:52-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18362,dial-ip-00-r.sj-coop.net,26/Aug/1995:12:09:34-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18363,dial-ip-00-r.sj-coop.net,26/Aug/1995:12:10:11-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18364,net221.metronet.com,26/Aug/1995:12:10:46-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18365,net221.metronet.com,26/Aug/1995:12:10:52-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18366,mlbfl2-10.gate.net,26/Aug/1995:12:18:51-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18367,xyp06.acns.fsu.edu,26/Aug/1995:12:23:02-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18368,xyp06.acns.fsu.edu,26/Aug/1995:12:23:08-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18369,homepc.celtic.co.uk,26/Aug/1995:12:23:50-0400,GET,/ksc.hmtl,HTTP/1.0,404,-
18370,homepc.celtic.co.uk,26/Aug/1995:12:23:53-0400,GET,/ksc.hmtl,HTTP/1.0,404,-
18371,scooter.pa-x.dec.com,26/Aug/1995:12:35:58-0400,GET,/robots.txt,HTTP/1.0,404,-
18372,xyp44p11.ltec.net,26/Aug/1995:12:51:35-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18373,xyp44p11.ltec.net,26/Aug/1995:12:51:48-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18374,blv-pm0-ip20.halcyon.com,26/Aug/1995:12:59:14-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18375,blv-pm0-ip20.halcyon.com,26/Aug/1995:12:59:18-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18376,ad21-013.compuserve.com,26/Aug/1995:13:02:04-0400,GET,/elv/new01.gif>,,404,-
18377,ad21-013.compuserve.com,26/Aug/1995:13:07:04-0400,GET,/elv/new01.gif>,,404,-
18378,www-c2.proxy.aol.com,26/Aug/1995:13:07:36-0400,GET,/de/systems.html,HTTP/1.0,404,-
18379,ad21-013.compuserve.com,26/Aug/1995:13:08:48-0400,GET,/elv/new01.gif>,,404,-
18380,204.62.245.32,26/Aug/1995:13:14:06-0400,GET,/shuttle/missions/sts-71/images/KSC-95EC-091,HTTP/1.0,404,-
18381,pld9.biddeford.com,26/Aug/1995:13:28:55-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18382,pld9.biddeford.com,26/Aug/1995:13:29:01-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18383,gw1.att.com,26/Aug/1995:13:38:47-0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,HTTP/1.0,404,-
18384,buffnet1.buffnet.net,26/Aug/1995:13:40:30-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18385,buffnet1.buffnet.net,26/Aug/1995:13:40:38-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18386,ad15-020.compuserve.com,26/Aug/1995:13:43:38-0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,HTTP/1.0,404,-
18387,ad15-020.compuserve.com,26/Aug/1995:13:44:09-0400,GET,/shuttle/missions/sts-68/ksc-upclose.gif,HTTP/1.0,404,-
18388,193.43.125.1,26/Aug/1995:13:54:15-0400,GET,/history/gemini/gemini-3.html,HTTP/1.0,404,-
18389,193.43.125.1,26/Aug/1995:13:54:23-0400,GET,/history/gemini/gemini-9.html,HTTP/1.0,404,-
18390,morenett01.telepost.no,26/Aug/1995:13:57:33-0400,GET,/shuttle/resources/orbiters/atlantis.gif,HTTP/1.0,404,-
18391,sinsen.oslonett.no,26/Aug/1995:13:58:33-0400,GET,/cgi-bin/counter.xbm?nasa_c&COUNT=0,HTTP/1.0,404,-
18392,dallas.mt.cs.cmu.edu,26/Aug/1995:14:00:27-0400,GET,/base-ops/procurement/kscbus.htm,HTTP/1.0,404,-
18393,buffnet1.buffnet.net,26/Aug/1995:14:06:45-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18394,fr-912.cc.iastate.edu,26/Aug/1995:14:08:59-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18395,www-e1a.gnn.com,26/Aug/1995:14:10:34-0400,GET,/shuttle/technology/images/sts-cron-72-small.gif,HTTP/1.0,404,-
18396,204.49.53.42,26/Aug/1995:14:12:08-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18397,204.49.53.42,26/Aug/1995:14:12:23-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18398,ip193.pom.primenet.com,26/Aug/1995:14:13:44-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18399,slm.cannet.com,26/Aug/1995:14:13:52-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18400,rusxppp08.rus.uni-stuttgart.de,26/Aug/1995:14:13:54-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18401,rusxppp08.rus.uni-stuttgart.de,26/Aug/1995:14:14:01-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18402,rusxppp08.rus.uni-stuttgart.de,26/Aug/1995:14:14:13-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18403,rusxppp08.rus.uni-stuttgart.de,26/Aug/1995:14:14:32-0400,GET,/software/winvn/release.html,HTTP/1.0,404,-
18404,rusxppp08.rus.uni-stuttgart.de,26/Aug/1995:14:14:43-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18405,rusxppp08.rus.uni-stuttgart.de,26/Aug/1995:14:15:01-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18406,slip3.island.net,26/Aug/1995:14:17:21-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18407,slip3.island.net,26/Aug/1995:14:17:27-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18408,buffnet1.buffnet.net,26/Aug/1995:14:43:36-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18409,slip61.indirect.com,26/Aug/1995:14:53:29-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18410,slip61.indirect.com,26/Aug/1995:14:53:33-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18411,199.4.102.57,26/Aug/1995:15:18:01-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18412,199.4.102.57,26/Aug/1995:15:18:10-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18413,scp17.dar.cam.ac.uk,26/Aug/1995:15:23:53-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18414,ai103.du.pipex.com,26/Aug/1995:15:36:09-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18415,slip38.paonline.com,26/Aug/1995:15:36:19-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18416,ai103.du.pipex.com,26/Aug/1995:15:37:20-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18417,fugitive.interlog.com,26/Aug/1995:15:38:40-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18418,fugitive.interlog.com,26/Aug/1995:15:39:01-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18419,pm-mhc2-218.coastalnet.com,26/Aug/1995:15:40:32-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18420,ransell.stmarys.ca,26/Aug/1995:15:44:01-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18421,ransell.stmarys.ca,26/Aug/1995:15:44:11-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18422,138.237.144.211,26/Aug/1995:15:49:09-0400,GET,/shuttle/resources/orbiters/challenger.gif,HTTP/1.0,404,-
18423,dyn3.fdt.net,26/Aug/1995:15:50:50-0400,GET,/software/winvn.html,HTTP/1.0,404,-
18424,148.207.38.37,26/Aug/1995:16:01:16-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18425,dialup-55.icon-stl.net,26/Aug/1995:16:15:43-0400,GET,/software/winvn/winvn.html.,HTTP/1.0,404,-
18426,tia1.eskimo.com,26/Aug/1995:16:18:07-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18427,dialup-55.icon-stl.net,26/Aug/1995:16:27:17-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18428,dd13-027.compuserve.com,26/Aug/1995:16:36:32-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
18429,ativan.musical.net,26/Aug/1995:16:47:52-0400,GET,/://spacelink.msfc.nasa.gov,HTTP/1.0,404,-
18430,limeppp25.kosone.com,26/Aug/1995:16:49:50-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18431,limeppp25.kosone.com,26/Aug/1995:16:50:03-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18432,limeppp25.kosone.com,26/Aug/1995:16:50:10-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18433,rosedelima.vir.com,26/Aug/1995:17:08:01-0400,GET,/pub/winvn/release.txt,HTTP/1.0,404,-
18434,host62.ascend.interop.eunet.de,26/Aug/1995:17:11:12-0400,GET,/%3A//spacelink.msfc.nasa.gov,HTTP/1.0,404,-
18435,host62.ascend.interop.eunet.de,26/Aug/1995:17:11:18-0400,GET,/%3A//spacelink.msfc.nasa.gov,HTTP/1.0,404,-
18436,host62.ascend.interop.eunet.de,26/Aug/1995:17:11:23-0400,GET,/%3A//spacelink.msfc.nasa.gov,HTTP/1.0,404,-
18437,host62.ascend.interop.eunet.de,26/Aug/1995:17:11:28-0400,GET,/%3A//spacelink.msfc.nasa.gov,HTTP/1.0,404,-
18438,ix-or12-12.ix.netcom.com,26/Aug/1995:17:15:48-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18439,pm-wlsn1-207.coastalnet.com,26/Aug/1995:17:18:35-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
18440,slip27.inlink.com,26/Aug/1995:17:22:49-0400,GET,/shuttle/technology/sts-newsref/stsref-toc:html,HTTP/1.0,404,-
18441,www-c8.proxy.aol.com,26/Aug/1995:17:33:42-0400,GET,/%3A//spacelink.msfc.nasa.gov,HTTP/1.0,404,-
18442,dyn5.fdt.net,26/Aug/1995:17:34:39-0400,GET,/software/winvn.html,HTTP/1.0,404,-
18443,204.62.245.32,26/Aug/1995:17:36:45-0400,GET,/history.html,HTTP/1.0,404,-
18444,www-c8.proxy.aol.com,26/Aug/1995:17:46:04-0400,GET,/shuttle/missions/STS-69/mission-STS-69.html,HTTP/1.0,404,-
